source,listing_id,title,rent_gross_chf,rent_net_chf,rent_charges_chf,rooms,living_space_m2,floor,year_built,street,zip,city,lat,lon,url,object_type,description,attributes,is_furnished,year_renovated,moving_date
flatfox,86392832,,2199,,150,2.5,65,1,2022,Sandstrasse 1,8180,Bülach,47.526106942109,8.534361771283,https://flatfox.ch/de/wohnung/sandstrasse-1-8180-bulach/86392832/,APARTMENT,"**Available from 1 November 2026**  
Welcome to a home that combines modern living, everyday convenience and an exceptional location.  
  
This attractive 2.5-room apartment is situated in the highly sought-after Glasi Quartier, one of the most modern and vibrant residential developments in the Zurich region. Living here means enjoying the convenience of being directly next to Bülach railway station while having supermarkets, cafés, restaurants, childcare facilities, schools and everyday services right on your doorstep.  
Whether you are a professional commuting to Zurich, a couple looking for a comfortable home, or a small family seeking a well-connected neighbourhood, this apartment offers the perfect balance of urban convenience and quality of life.  
  
Highlights  
✓ Prime location directly next to Bülach railway station with excellent connections to Zurich, Winterthur and Zurich Airport  
✓ Situated in the modern Glasi Quartier with supermarkets, cafés, restaurants, services and leisure facilities just steps away  
✓ Family-friendly environment with childcare facilities, kindergarten and schools within walking distance  
✓ Bright and spacious living and dining area  
✓ Modern kitchen with ample storage space  
✓ Comfortable bedroom with generous proportions  
✓ Private balcony for relaxing outdoor moments  
✓ Elevator access  
✓ High-quality construction and contemporary architecture  
✓ An ideal combination of urban living, convenience and comfort  
  
Location  
Bülach is one of the most desirable residential towns in the greater Zurich area, offering excellent infrastructure and a high quality of life.  
The apartment's location directly next to the railway station makes commuting exceptionally easy:  
• Zurich Airport: approximately 18 minutes  
• Zurich Main Station (HB): approximately 20 minutes  
• Winterthur: approximately 15 minutes  
  
Glasi Quartier was designed as a modern neighborhood where daily life is effortless. Shops, restaurants, cafés, services and recreational areas are all within walking distance, creating a vibrant community atmosphere while maintaining a comfortable residential feel.  
  
The Apartment  
The apartment offers approximately 65 m² of thoughtfully designed living space, combining modern architecture with a bright and welcoming atmosphere. Large windows provide plenty of natural light, while the practical layout makes the home ideal for both everyday living and working from home.  
  
**Moderne 2.5-Zimmer-Wohnung im Glasi Quartier Bülach – Ihr neues Zuhause vor den Toren Zürichs**  
  
**Verfügbar ab 1. November 2026**  
Willkommen in einer Wohnung, die modernes Wohnen, höchste Alltagstauglichkeit und eine erstklassige Lage vereint.  
  
Diese attraktive 2.5-Zimmer-Wohnung befindet sich im beliebten Glasi Quartier – einem der modernsten und lebendigsten Wohnquartiere der Region Zürich. Hier wohnen Sie direkt am Bahnhof Bülach und profitieren gleichzeitig von einer hervorragenden Infrastruktur mit Einkaufsmöglichkeiten, Cafés, Restaurants, Kita, Kindergarten und Schulen praktisch vor der Haustür.  
Ob Berufstätige, Paare oder kleine Familien – diese Wohnung bietet die ideale Kombination aus urbanem Komfort, kurzen Wegen und hoher Lebensqualität.  
  
Highlights  
✓ Direkt am Bahnhof Bülach mit schnellen Verbindungen nach Zürich, Winterthur und zum Flughafen Zürich  
✓ Wohnen im modernen Glasi Quartier mit Supermarkt, Cafés, Restaurants, Dienstleistungen und Freizeitangeboten direkt vor Ort  
✓ Kita, Kindergarten und Schulen bequem zu Fuss erreichbar  
✓ Heller und grosszügiger Wohn- und Essbereich  
✓ Moderne Küche mit viel Stauraum  
✓ Komfortables Schlafzimmer  
✓ Balkon zum Entspannen  
✓ Lift im Gebäude  
✓ Hochwertige Bauweise und moderne Architektur  
✓ Perfekte Kombination aus urbanem Leben und hoher Wohnqualität  
  
Lage  
Bülach gehört zu den gefragtesten Wohnorten im Zürcher Unterland. Die unmittelbare Nähe zum Bahnhof macht Pendeln besonders einfach:  
• Zürich Flughafen: ca. 18 Minuten  
• Zürich Hauptbahnhof: ca. 20 Minuten  
• Winterthur: ca. 15 Minuten  
  
Die Wohnung befindet sich in einem Quartier, das bewusst für kurze Wege und eine hohe Lebensqualität entwickelt wurde. Alles für den täglichen Bedarf ist bequem zu Fuss erreichbar.","accessiblewithwheelchair,lift,minergie,dishwasher,tumbler,parquetflooring,washingmachine,broadbandinternet,ramp",False,,2026-11-01
flatfox,86392833,,2350,,,2.5,48,4,,,8037,Zürich,47.395194742103,8.521631771285,https://flatfox.ch/de/wohnung/8037-zurich/86392833/,APARTMENT,"Ich vermiete meine Wohnung an Top-Lage möbeliert unter. Für 12 Monate oder nach Absprache, danach kann der Vertrag übernommen werden (falls die Verwaltung zustimmt). Die Küche ist vollständig ausgestattet (Teller, besteck, Gläser, Pfannen etc.). Sofa, TV (mit PS4), Tisch, Stühle und Bett.  
  
Die Wohnung ist hell und offen geschnitten, mit Dachschrägen und Gauben-Fenstern. Von mehreren Fenstern aus siehst du über die Dächer, auf den Fluss, den Üetliberg und bei gutem Wetter bis zu den Alpen.  
  
Leider hat die Wohnung keinen Balkon, dafür ist man direkt an der Limmat und am GZ Wipkingen.  
  
Das Schlafzimmer ist ruhig, gegen die Limmat gelegen und gross genug für Bett plus Arbeitsplatz. Das Bad ist modern und hell, mit Badewanne/Dusche, Spiegelschrank und Handtuchradiator.  
  
Die Küche ist modern ausgestattet, mit Glaskeramikherd, grossen Kühlschrank inkl. Tiefkühler mit 3 Schubladen und einem grossen Geschirrspüler.  
  
Falls gewünscht kann auch ein Tiefgaragenplatz dazugemietet werden. Ca. 100m entfernt für 180.- CHF  
  
Nach Absprache können auch eigene Möbel mitgebracht werden.  
  
Internet ist inklusive","view,garage,dishwasher,cable,parquetflooring,broadbandinternet",True,2017,
flatfox,86392845,,1350,,,2.0,65,,,Hauptstr.,8552,Felben-Wellhausen,47.578097042106,8.939971771289,https://flatfox.ch/de/wohnung/hauptstr-8552-felben-wellhausen/86392845/,APARTMENT,"Neu renovierte 2 Zimmerwohnung   
-eigene WM/Tumbler, Dusche/WC, Glasfaserkabelverbindung, überdachter Balkon, 5 Gehminuten bis Bahnhof u.Einkaufsmöglichkeiten, Postautohaltestelle direkt vor Haus.",,False,,
flatfox,86392850,,2000,,,4.5,134,,,Bahnhofstrasse 21,8890,Flums,47.093444742105,9.345611771281,https://flatfox.ch/de/wohnung/bahnhofstrasse-21-8890-flums/86392850/,APARTMENT,"zentrale Lage, Nähe Schule und Einkauf, ruhige sonnige Lage, 2 Bäder, Kellerraum, NK + 250.-, TG 130.- (optional 2. TG Platz) nach Vereinbarung kurzfristig frei.",,False,,
flatfox,86392898,,2817,,,4.5,105,1,2012,,8172,Niederglatt ZH,47.493154742104,8.499321771283,https://flatfox.ch/de/wohnung/8172-niederglatt-zh/86392898/,APARTMENT,"Suchen Sie ein lichtdurchflutetes Zuhause mit durchdachtem Grundriss, stilvoller Ausstattung und hohem Komfort? Diese attraktive **4.5-Zimmer-Wohnung im 1. Obergeschoss** (West-Ausrichtung) überzeugt durch grosszügige Räume, moderne Technik und eine erstklassige Aufteilung und ist per Ende Oktober 2026 verfügbar.  
  
Das Herzstück bildet der ca. 34.3 m² grosse, offene Wohn- und Essbereich mit direktem Zugang zur riesigen, sonnigen Terrasse. Ob gemütliche Abende oder Entspannung im Freien – hier geniessen Sie höchste Lebensqualität.  
  
**Highlights der Wohnung**  
  

*   **Grosszügiger Wohn-/Essbereich**: Ca. 34.3 m² lichtdurchfluteter Raum für individuelles Einrichten.
*   **Moderne Küche**: Ca. 8.1 m² gross, offen gestaltet und perfekt in den Wohnbereich integriert.
*   **Riesige Terrasse**: Ca. 21.0 m² Aussenfläche für entspannte Stunden im Freien.
*   **Hochwertige Ausstattung**: Edler Parkettboden in allen Wohn- und Schlafräumen sorgt für ein warmes, wohnliches Ambiente.
*   **Drei helle Schlafzimmer**:
*   Zimmer 1: ca. 18.6 m²
*   Zimmer 2: ca. 12.5 m²
*   Zimmer 3: ca. 14.5 m²
*   **Zwei moderne Nasszellen**:
*   **Bad/WC** (ca. 4.9 m²) mit Badewanne und **eigenem Waschturm** (Waschmaschine & Wäschetrockner).
*   **Du/WC** (ca. 4.5 m²) mit Dusche, WC und Doppelwaschbecken.
*   **Barrierefreier Zugang**: Ein Lift führt Sie bequem direkt vor die Wohnungstür.

**Eckdaten & Mietpreis**  
  

*   **Adresse / Lage**: Niederglatt (1. Obergeschoss, Ausrichtung West)
*   **Zimmer**: 4.5
*   **Nettowohnfläche**: ca. 104.3 m² (zzgl. 21 m² Terrasse)
*   **Verfügbarkeit**: 01.11.2026 (früherer Einzug nach Vereinbarung möglich)
*   **Mietpreis**: **CHF 2'817.00 / Monat** (inkl. Nebenkosten & Parkplatz)

Besichtigungstermine können gerne via Kontaktformular vereinbart werden.","parkingspace,accessiblewithwheelchair,balconygarden,garage,lift,dishwasher,cable,parquetflooring,tumbler,washingmachine",False,,
flatfox,86392900,,857,,57,1.0,30,0,,,8304,Wallisellen,47.416654742103,8.598201771287,https://flatfox.ch/de/wohnung/8304-wallisellen/86392900/,APARTMENT,"Ich suche eine/n Nachmieter/in für mein schönes und gemütliches 30 m² Flat in Zürich.

Die Wohnung eignet sich ideal für eine Einzelperson und bietet eine praktische Raumaufteilung sowie alles, was man für ein komfortables Leben in Zürich benötigt.

Mietkonditionen:

* Wohnfläche: ca. 30 m²
* Nettomiete: CHF 800.– pro Monat
* Nebenkosten: CHF 57.– pro Monat
* Gesamtmiete: CHF 857.– pro Monat
* Bezugstermin: November 2026

Möbelübernahme bevorzugt

Da ich die Wohnung komplett eingerichtet hinterlasse, bevorzuge ich eine/n Nachmieter/in, der/die die vorhandenen Möbel übernimmt.

Die Möbel befinden sich in einem guten Zustand und können nach Absprache komplett oder teilweise übernommen werden. Der Preis für die Möbel ist separat und verhandelbar.

Bei Interesse kann ich gerne eine detaillierte Liste der Möbel sowie Fotos und den jeweiligen Übernahmepreis schicken.

Besichtigung: Nach Vereinbarung.

Bei Interesse freue ich mich über eine kurze Nachricht mit ein paar Informationen zu dir und deinem gewünschten Einzugstermin.",dishwasher,False,,
flatfox,86392901,,,1600,170,2.5,63,1,,,8400,Winterthur,47.485683942101,8.729291771283,https://flatfox.ch/de/wohnung/8400-winterthur/86392901/,APARTMENT,"Ich suche eine Nachmieterin oder einen Nachmieter für meine 2.5-Zimmer-Wohnung im 1. Stock, gleich an der Metzggasse in Winterthur.  
  
Die Wohnung liegt mitten im Herzen der Altstadt. Märkte, Veranstaltungen und gemütliche Treffpunkte befinden sich direkt vor der Haustür. Für einen guten Wein oder ein feines Essen müssen Sie nur die Treppe hinuntergehen.  
Die gut erhaltenen historischen Decken und Wände im Wohn- und Esszimmer verleihen den Räumen einen besonderen Charakter.  
Die Wohnung ist gut ausgestattet und verfügt über einen eigenen Waschturm, einen Geschirrspüler sowie ein Glasfaseranschluss. Der Balkon liegt im Innenhof und ist über das Treppenhaus erreichbar.  
Der Bahnhof Winterthur ist nur wenige Gehminuten entfernt.  
  
Bei Interesse freue ich mich über die Kontaktaufnahme. Die genaue Adresse und den Besichtigungstermin gebe ich anschliessend bekannt, sobald ich von der Verwaltung den QR-Code erhalte.","balconygarden,parquetflooring,washingmachine,tumbler,dishwasher,broadbandinternet",False,,2026-11-01
flatfox,86392905,,,1501,100,1.0,23,1,1999,,8006,Zürich,47.388629742108,8.543991771283,https://flatfox.ch/de/wohnung/8006-zurich/86392905/,APARTMENT,"**1-room apartment near city center :**  
Hey !  
I'm looking for a new tenant to take over my 1-room apartment (23m2) in Ottikerstrasse **from 01.11.2026.** There will be a possibility to move-in 1 or 2 weeks earlier potentially.  
  
Key Features :  
  

*   📍The location is very central, 15 minutes walk from Zurich HB train station. Lots of shops are close-by, including Migros Rigiplatz at 5 minutes walk.
*   😌 The neighborhood is very calm and quiet.
*   🧼 Washing machines and a dryers are available in the building and shared with the whole building.

The big shelf in the main room is part of the flat and will remain, otherwise the apartment comes unfurnished. I might be giving some of the furnitures for free but this is still to be confirmed.  
  
Please send me a message with a brief description of yourself !",,False,,2026-11-01
flatfox,86392909,,1840,,,1.5,34,3,2021,Schaffhauserstrasse 453,8052,Zürich-Seebach,47.418104742105,8.546241771281,https://flatfox.ch/de/wohnung/schaffhauserstrasse-453-8052-zurich-seebach/86392909/,APARTMENT,"Wohnung an der Schaffhauserstrasse 453, 8052 Zürich-Seebach

Die Wohnung liegt nur 3 Minuten vom Bahnhof Seebach und etwa 5 Minuten vom Bahnhof Oerlikon entfernt. In der Nähe gibt es ein Fitnessstudio, Migros, Coop, zahlreiche Restaurants, einen Coiffeur eine Apotheke und vieles mehr.

Übernahme ab sofort möglich. Bei Interesse freue ich mich über eine Nachricht.",,False,2021,
flatfox,86392980,,2929,,,3.0,68,2,,Hopfenstrasse 12,8045,Zurich,47.365284742107,8.520631771282,https://flatfox.ch/de/wohnung/hopfenstrasse-12-8045-zurich/86392980/,APARTMENT,"Wir suchen eine Nachmieterin oder einen Nachmieter für unsere helle 3-Zimmer-Wohnung im 2. Obergeschoss, direkt am Manesseplatz in Wiedikon (Kreis 3).  
  
**Die Wohnung**  

*   3 Zimmer, ca. 68 m²
*   2 OG
*   Balkon
*   Ruhiges Schlafzimmer zum Innenhof
*   Fischgrat-Parkett
*   Renoviertes Badezimmer
*   Kellerabteil

**Die Lage**  

*   Zentral, Bus direkt vor der Haustür
*   Wenige Gehminuten zur Schmiede Wiedikon
*   Supermärkte, Läden und Cafés in unmittelbarer Nähe
*   Schnell in der Stadt und am See

**Bezug:** ab 5. Oktober 2026 oder nach Vereinbarung. Kurzfristiger Bezug möglich.  
  
**Bewerbung:** Die Wohnung wird über die Verwaltung neu vermietet (Nachmieter-Übernahme). Bitte bringen Sie zur Besichtigung ein vollständiges Dossier mit: Anmeldeformular, aktueller Betreibungsregisterauszug, Lohnausweis bzw. letzte Lohnabrechnungen und eine Ausweiskopie.  
  
Für eine Besichtigung melden Sie sich gerne! :)  
\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_  
  
— English version below —  
We're looking for a replacement tenant (Nachmieter) for our bright 3-room apartment on the 2nd floor, right on Manesseplatz in Wiedikon (Kreis 3).  
  
**The apartment**  

*   3 rooms, approx. 68 m²
*   2nd floor
*   Balcony
*   Quiet bedroom facing the courtyard
*   Herringbone parquet floors
*   Renovated bathroom
*   Basement storage

**The location**  

*   Central, bus stop right at the door
*   A few minutes' walk from Schmiede Wiedikon
*   Supermarkets, shops and cafés just around the corner
*   Quick access to the city centre and the lake

**Available:** from 5 October 2026 or by arrangement. Quick move-in possible.  
  
**How to apply:** The lease is taken over through the property management. Please bring a complete application to the viewing: application form, recent debt collection register extract (Betreibungsauszug), proof of income (last payslips) and a copy of your ID.  
  
For a viewing, get in touch! :)","balconygarden,parquetflooring,petsallowed",False,,
flatfox,86392992,,3850,3850,200,2.5,65,2,,Erlenweg 4,8702,Zollikon,47.344396942106,8.574831771288,https://flatfox.ch/de/wohnung/erlenweg-4-8702-zollikon/86392992/,APARTMENT,"**Exklusiv möbliert in Zollikon - 70 m2 Terrasse und Cheminée**  
2.5 Zimmer, 65 m2 Wohnfläche, 70 m2 Terrasse  
Stilvoll wohnen und direkt einziehen: Diese hochwertig ausgestattete und vollständig möblierte 2.5-Zimmer-Wohnung am Erlenweg 4 in Zollikon überzeugt mit elegantem Interior und einer aussergewöhnlich grosszügigen privaten Terrasse von rund 70 m2.  
  
Der dunkle Fischgrät-Holzboden, das Cheminée, die grossen Fensterfronten und die hochwertigen Wand- und Deckenprofile verleihen der Wohnung einen besonderen Charakter. Die sorgfältig ausgewählte Möblierung ist im Mietpreis bereits enthalten.  
  
**Highlights**:  
65 m2 Wohnfläche  
70 m2 private Terrasse  
Vollständig und hochwertig möbliert  
Cheminée  
Fischgrät-Holzboden  
Grosszügige Fensterfronten  
Ruhige und attraktive Lage in Zollikon  
CHF 3’850 + Nebenkosten und Möblierung  
Parkplatz optional verfügbar  
Bezug nach Vereinbarung  
  
Ideal für Einzelpersonen oder Paare, Expats oder Business Professionals, die ein hochwertiges und bezugsfertiges Zuhause in unmittelbarer Nähe zu Zürich suchen.  
  
**Einziehen, ankommen und wohlfühlen.**","view,parkingspace,lift,fireplace,parquetflooring,dishwasher,washingmachine,tumbler,balconygarden",True,2026,
flatfox,86393015,,1500,,,1.0,23,,,,8910,Affoltern am Albis,47.279183942102,8.459501771285,https://flatfox.ch/de/wohnung/8910-affoltern-am-albis/86393015/,SINGLE_ROOM,"Traducción para ti   
  
Habitación en Affoltern am Albis CHF 1.500 con plaza de aparcamiento incluida   
  
Disponible a partir del 1 de octubre.   
  
Habitación bonita, luminosa y espaciosa en el segundo piso de una casa ubicada en Affoltern am Albis.   
  
* Habitación de aproximadamente 24 m²   
* Lavamanos privado dentro de la habitación   
* Cocina compartida   
* Baño compartido   
* Plaza de aparcamiento incluida   
* Posibilidad de registrarse oficialmente en el cantón de Zúrich   
* CHF 1.500 al mes, incluidos gastos adicionales y aparcamiento   
  
Ubicación:   
  
* Migros y Lidl unos 5 minutos   
* Estación principal de Affoltern am Albis unos 10 minutos caminando / 2 minutos en coche   
* Parada de autobús unos 3 minutos caminando   
* Centro deportivo y piscina pública unos 5 minutos caminando   
* Zona tranquila y céntrica   
* Bonitas vistas y mucha luz natural   
  
Ideal para una persona que trabaje y busque una vivienda tranquila con buena conexión de transporte y posibilidad de registro en Zúrich.   
  
Interesados pueden escribirme por privado para más información o para concertar una visita.",,False,,
flatfox,86393034,,2000,,,2.0,55,3,,,8032,Zürich,47.367096942108,8.567961771286,https://flatfox.ch/de/wohnung/8032-zurich/86393034/,APARTMENT,"Unsere helle, luftige Wohnung in See- und Waldnähe freut sich auf eine verlässliche Einzelperson oder ein Pärchen, die einen ersten Hafen in Zürich suchen oder nur temporär in der Stadt sind, während wir unser Australien Abenteuer machen.  
Die Wohnung befindet sich am Hegibachplatz mit Blick ins Grüne und ist super ruhig, trotzdem ist man mit dem ÖV in 10 Minuten am Stadelhofen oder Zürisee und 16 Minuten am HB. Ganz nah sind auch das Spazier- und Jogggebiet um Elefantenbachweg und Pfadiweg.  
Die Wohnung ist voll möbliert und bietet alles was das Herz begehrt, Waschmaschinen sind im Keller mit anderen HausbewohnerInnen zu teilen.  
Velos sind ggf. auszuleihen falls gewünscht.  
Wir freuen uns auf eure Nachrichten, ein Plus wäre wenn ihr 1x wöchentlich die Pflänzchen giessen könntet.  
Keine Haustiere, Rauchen nur auf dem Balkon.  
  
Hi everyone.  
Our bright, airy apartment is looking for a reliable individual or couple to call it home while we embark on our Australia adventure. Whether you are looking for a first base in Zurich or just staying in the city temporarily, this place is perfect. Situated at Hegibachplatz, the apartment offers a view of the greenery and is quiet, yet public transport gets you to Stadelhofen or Lake Zurich in 10 minutes and the Main Station (HB) in 16 minutes. The walking and jogging trails around Elefantenbachweg and Pfadiweg are also right nearby. The apartment comes fully furnished with everything you could need, laundry facilities in the basement are shared with other residents. Bicycles are available to borrow if desired. We look forward to hearing from you, it would be a bonus if you could water the plants once a week. No pets, smoking is permitted only on the balcony.","balconygarden,lift,broadbandinternet",True,,2026-10-19
flatfox,86392326,,2500,,,4.5,80,1,,Tödistrasse 126,8800,Thalwil,47.296254742109,8.560001771285,https://flatfox.ch/de/wohnung/todistrasse-126-8800-thalwil/86392326/,APARTMENT,"Wir vermieten unsere 4,5-Zimmer-Wohnung in zentraler Lage in Thalwil befristet vom 1. Oktober bis 30. November 2026, mit der Möglichkeit einer Verlängerung maximal bis zum 31. Januar 2027.

Die Wohnung wird unmöbliert vermietet.

Die Lage ist sehr zentral und bietet eine hervorragende Infrastruktur:
	•	Zürichsee in wenigen Minuten erreichbar
	•	Bahnhof und öffentliche Verkehrsmittel in unmittelbarer Nähe
	•	Supermärkte und Einkaufsmöglichkeiten nur wenige Minuten entfernt
	•	Restaurants und weitere Einrichtungen ebenfalls bequem zu Fuss erreichbar

Ideal für Einzelpersonen, Paare oder eine kleine Familie, die für einen begrenzten Zeitraum eine Wohnung in Thalwil suchen.

Bei Interesse gerne melden für weitere Informationen oder einen Besichtigungstermin.",,False,,
flatfox,86392376,,1680,,,4.0,142,,,Götighofen,8583,Götighofen,47.535463942106,9.215651771287,https://flatfox.ch/de/wohnung/gotighofen-8583-gotighofen/86392376/,APARTMENT,"Aussergewöhnliche 3.5-Dachwohnung mit Balkon, Gartenanteil & Pergola   
  
Diese grosszügige 142 m² grosse Dachwohnung verbindet viel Raum, besonderen Charme und ein angenehmes Wohnambiente. Sie befindet sich im Dachgeschoss eines gepflegten, grosszügigen 2-Familien-Landhauses und bietet durch die teilweise bis zu 4 Meter hohe Raumdecke ein einzigartiges und luftiges Raumgefühl.   
  
Ein besonderes Highlight ist der private Gartenanteil mit Pergola, der zusätzlichen Freiraum bietet und sich ideal zum Verweilen und Entspannen eignet. Der Balkon ergänzt den attraktiven Aussenbereich.   
  
Für gemütliche Abende sorgt eine Warmluft-Cheminée, die an kühleren Tagen eine behagliche Atmosphäre schafft.   
  
Weitere Vorzüge   
  
Grosszügige Wohnfläche von 142 m²   
Teilweise bis zu 4 m Raumhöhe   
Balkon   
Eigener Gartenanteil mit Pergola   
Warmluft-Cheminée   
Eigene Waschmaschine und Trockner   
Bad und WC separat   
Parkplätze vorhanden   
Ruhige und angenehme Wohnlage   
Wohnen im charmanten Ambiente eines Landhauses   
Die Wohnung wird nach Vereinbarung an ruhige und zuverlässige Mieter vermietet.   
  
Eine Wohnung mit besonderem Charakter, die man am besten bei einer persönlichen Besichtigung erlebt. Die aussergewöhnliche Raumwirkung, die grosszügige Fläche und der private Aussenbereich lassen sich durch Bilder und Worte nur unvollständig vermitteln.   
Miete 1680.00   
Nebenkosten 280.00 inklusive Strom   
  
Wir freuen uns auf ernsthaft interessierte Mietinteressenten.",,False,,
